objectId,inSize,totalTime,generated
o90225,844,112,True
o41764,845,125,True
o39508,846,124,True
o37718,847,118,False
o82718,848,116,True
o82294,848,115,True
o48816,848,115,True
o1008,848,114,True
o28260,849,113,True
o26578,849,114,True
o43291,850,116,True
o63988,851,115,True
o31168,851,121,True
o15725,851,115,True
o21729,852,122,True
o66057,853,114,True
o59667,853,114,True
o12368,853,117,False
o81495,854,115,True
o61502,856,113,True
o31646,856,115,True
o71408,857,114,True
o10088,857,116,True
o90889,858,114,True
o90185,859,112,True
o65445,859,113,True
o60107,859,113,True
o85467,860,114,True
o68337,860,112,True
o41735,860,112,True
o23088,861,112,True
o15111,861,116,True
o60758,862,115,True
o43202,862,114,True
o81578,865,115,True
o73997,865,113,True
o50504,865,113,True
o44250,865,112,True
o32962,865,113,True
o27848,865,114,True
o76766,866,113,True
o71319,867,115,True
o36441,868,114,True
o33193,868,116,True
o89712,869,116,True
o73016,869,123,True
o45648,869,113,True
o42521,869,114,True
o997,870,115,True
o12507,871,115,True
o90919,872,121,True
o62764,873,115,True
o60132,873,115,True
o89639,874,113,True
o69159,875,114,True
o32480,875,115,True
o90603,877,115,True
o84028,877,113,True
o26296,877,115,True
o45186,878,117,True
o44376,878,115,True
o82223,879,132,True
o6237,879,119,True
o20465,879,114,True
o90417,880,125,False
o10295,880,114,True
o30899,881,114,True
o90386,882,113,True
o53603,883,114,True
o44065,883,113,True
o6262,884,114,True
o50674,884,115,False
o13837,884,111,True
o78135,885,116,True
o64021,885,113,True
o53074,885,127,True
o25956,885,125,True
o79476,886,118,False
o90449,887,111,True
o77308,887,113,True
o17631,887,114,True
o85180,888,126,True
o39437,888,115,True
o39208,888,116,True
o68322,889,110,True
o11794,889,115,True
o39442,890,112,True
o90308,891,111,True
o81533,891,115,True
o68689,891,113,True
o42146,891,114,True
o9806,892,125,True
o89621,892,127,False
o71329,892,112,True
o10069,892,124,True
o66170,893,116,True
o6259,893,113,True
o57709,893,124,True
o47048,893,116,False
o10467,893,114,True
o48312,894,118,True
o12649,894,133,True
o83721,895,118,True
o39077,895,116,True
o46414,896,123,True
o41698,896,123,True
o5263,897,114,True
o50682,897,126,True
o45167,897,115,True
o58628,899,116,True
o5172,899,113,True
o37092,900,112,True
o66174,901,123,True
o49129,901,114,True
o37615,902,126,False
o75597,903,114,True
o19066,903,113,True
o18039,903,125,True
o91396,904,116,False
o42792,904,114,True
o53901,905,114,True
o60853,906,122,True
o9901,907,114,True
o9883,907,115,True
o89614,907,123,False
o81587,907,112,True
o45171,907,112,True
o12088,907,123,True
o12078,907,124,True
o83688,908,122,True
o60144,908,124,True
o2965,908,124,True
o19071,908,126,True
o76658,909,128,False
o33695,909,113,False
o30004,910,115,True
o14444,910,115,False
o9583,911,112,True
o7496,911,113,True
o42172,911,112,True
o2141,911,127,True
o88676,912,118,True
o74172,913,113,True
o35768,913,114,True
o20389,913,124,True
o9825,914,120,True
o7294,914,114,True
o7389,915,114,True
o63317,916,125,False
o6202,916,130,True
o36641,916,118,True
o20489,916,113,True
o76480,917,120,True
o45188,917,114,True
o4267,917,116,True
o46155,918,115,True
o41639,918,122,True
o25976,918,113,True
o41733,919,115,True
o84345,922,117,True
o63147,922,114,True
o45400,922,125,False
o32509,922,111,True
o82241,923,121,True
o62138,923,116,True
o21089,923,113,True
o5162,924,113,True
o21733,924,112,True
o21472,924,114,True
o14490,924,113,True
o65635,925,117,True
o46262,925,124,True
o44299,925,114,True
o19033,925,113,True
o68324,926,116,True
o65374,927,123,True
o49233,927,118,True
o69155,928,113,True
o67685,928,115,True
o65929,928,114,True
o44022,928,118,True
o36080,928,115,True
o9704,929,123,True
o91036,929,114,True
o78892,929,116,True
o58604,929,115,True
o57041,930,118,True
o64012,932,125,True
o66164,933,112,True
o65448,933,112,True
o12290,933,114,True
o79491,934,110,True
o79456,934,125,True
o88584,935,120,True
o83719,935,122,True
o83687,935,123,True
o72212,935,113,True
o64024,936,121,True
o53017,936,116,False
o44204,937,124,True
o31623,937,115,True
o2460,937,117,True
o17678,937,121,True
o26117,938,115,True
o85179,939,121,True
o68350,939,122,True
o22194,939,120,True
o57230,940,113,True
o5202,940,121,True
o35772,941,116,True
o62774,942,118,True
o46559,942,115,True
o45114,942,114,True
o74561,943,118,True
o17641,943,116,True
o90368,944,112,True
o58627,945,115,True
o57450,945,118,True
o47038,945,113,True
o39491,946,122,True
o74592,947,115,True
o5140,947,123,True
o33017,947,116,True
o74019,948,112,True
o69602,948,114,True
o37728,949,117,False
o31185,949,116,True
o43309,950,114,True
o79592,951,118,True
o6218,951,134,True
o64731,952,135,False
o37098,952,113,True
o28242,953,115,True
o88585,954,120,True
o44231,954,116,True
o21456,954,120,True
o90171,955,116,True
o66167,955,115,True
o42287,955,115,True
o10298,955,116,True
o90826,956,117,True
o75594,956,121,True
o65951,956,125,True
o9952,957,118,True
o87817,959,112,True
o69073,959,113,True
o88588,961,121,True
o83720,961,115,True
o76472,961,115,True
o44991,961,120,True
o43218,961,114,True
o13140,961,112,True
o21209,962,122,True
o11513,962,115,True
o9931,963,114,True
o91008,963,113,True
o58489,963,114,True
o45197,963,113,True
o70328,964,121,True
o68282,964,115,True
o53024,964,114,True
o21494,964,116,True
o9896,965,117,True
o32499,965,125,True
o82256,966,115,True
o45205,966,129,True
o9871,967,123,True
o76763,967,115,True
o64857,967,116,True
o43998,967,123,True
o33831,968,120,True
o89607,969,117,False
o85086,969,111,True
o81531,969,125,True
o79518,970,120,True
o9803,971,120,True
o76564,971,115,True
o46562,971,111,True
o37088,971,112,True
o90351,972,123,True
o63999,972,123,True
o60129,972,122,True
o53621,972,114,True
o13701,972,113,True
o90388,973,116,True
o84363,973,112,True
o90402,974,115,True
o83154,975,122,True
o74459,975,115,True
o21865,975,113,True
o5138,977,111,True
o49235,977,114,True
o33707,977,113,True
o57642,978,112,True
o26975,978,114,True
o60855,979,113,True
o64700,980,116,True
o14743,980,114,True
o54583,981,114,True
o9953,982,116,True
o76638,982,114,False
o21082,983,116,True
o54578,984,112,True
o16720,984,113,True
o37720,985,125,True
o90306,987,112,True
o49808,987,124,True
o32514,987,123,True
o9966,988,114,True
o7376,988,127,True
o27021,989,114,True
o9924,990,127,True
o68824,990,115,True
o60760,990,121,True
o53075,990,113,True
o6261,991,117,True
o77275,992,113,True
o28226,992,113,True
o82307,993,112,True
o56015,993,115,True
o47118,994,111,True
o30752,995,113,True
o43079,996,112,True
o26646,996,113,True
o90946,997,115,True
o46410,997,112,True
o39432,997,112,True
o41762,998,124,True
o89671,1000,115,True
o76469,1000,115,True
o50679,1000,115,True
o6231,1001,114,True
o68300,1002,124,True
o33834,1002,116,True
o9944,1003,116,True
o85256,1003,119,True
o27037,1003,113,True
o84043,1004,125,True
o55346,1004,115,True
o69222,1005,121,True
o65660,1006,111,True
o57231,1006,113,True
o39754,1006,124,True
o30341,1006,126,True
o12622,1006,155,True
o72175,1007,124,True
o66187,1007,122,True
o5261,1007,116,True
o45172,1007,115,True
o48876,1008,117,True
o44296,1008,126,True
o43295,1009,116,True
o28210,1009,113,True
o39081,1010,115,True
o65463,1011,113,True
o17668,1011,119,True
o12608,1011,116,True
o17663,1012,117,True
o34362,1015,122,True
o77701,1016,125,True
o65305,1017,116,True
o44287,1018,112,True
o44009,1018,122,True
o65451,1019,115,True
o78130,1021,127,True
o44303,1021,113,True
o66192,1022,113,True
o66067,1022,124,True
o60120,1022,114,True
o43278,1022,116,True
o42303,1024,122,True
o16041,1024,113,True
o10016,1024,122,True
o49986,1025,113,True
o85972,1026,120,True
o9967,1028,112,True
o69961,1029,113,True
o80277,1030,114,True
o32502,1031,122,True
o79448,1032,112,True
o81671,1033,112,True
o45217,1033,114,True
o37624,1033,115,True
o33194,1035,111,True
o79495,1037,113,True
o47923,1037,126,True
o12483,1037,112,True
o8462,1038,112,True
o17565,1038,114,True
o73029,1039,114,True
o54976,1039,115,True
o45139,1039,112,True
o20460,1041,112,True
o17665,1041,112,True
o9404,1043,117,False
o42187,1043,112,True
o77344,1044,113,True
o90920,1045,115,True
o45195,1045,112,True
o46416,1046,110,True
o17987,1047,111,True
o46906,1048,111,True
o21475,1048,125,True
o79539,1050,112,True
o65454,1050,121,True
o53899,1050,112,True
o21868,1050,111,True
o36600,1051,111,True
o68332,1052,110,True
o20487,1052,122,True
o35154,1053,128,True
o17401,1053,123,True
o90911,1054,114,True
o90345,1055,111,True
o36594,1056,115,True
o9925,1057,251,True
o5258,1057,113,True
o48547,1057,114,True
o54586,1058,117,True
o47148,1058,116,True
o74932,1059,115,True
o45409,1059,118,False
o25962,1060,123,True
o10094,1060,114,True
o12228,1061,115,True
o1190,1061,122,True
o44987,1062,114,True
o91035,1063,115,True
o85185,1063,114,True
o82145,1063,119,True
o66163,1063,116,True
o5956,1064,112,True
o85197,1065,116,True
o27352,1065,112,True
o67516,1067,116,True
o44020,1067,113,True
o42168,1067,116,True
o28187,1067,113,True
o82716,1068,116,True
o76471,1068,116,True
o1316,1068,117,True
o83294,1070,116,True
o58906,1072,116,True
o6250,1073,112,True
o30815,1073,113,True
o85254,1074,116,True
o69204,1074,125,True
o43297,1075,113,True
o67010,1076,117,True
o9778,1077,115,True
o9352,1077,115,False
o47150,1077,126,True
o68821,1079,116,True
o42978,1079,130,True
o83129,1080,115,True
o18670,1080,123,True
o17940,1080,114,True
o91038,1081,114,True
o68396,1081,113,True
o55795,1081,111,True
o73961,1082,122,True
o65711,1082,124,True
o27846,1082,115,True
o85189,1083,116,True
o69844,1083,121,True
o42984,1085,115,True
o27358,1085,115,True
o14325,1085,120,True
o79489,1088,124,True
o86808,1089,119,True
o71446,1089,122,True
o66161,1089,113,True
o47156,1089,117,True
o4255,1089,116,True
o74246,1090,124,True
o60843,1090,116,True
o11170,1090,115,True
o71388,1092,117,True
o60841,1093,123,True
o54546,1093,118,True
o46358,1093,121,True
o36222,1093,120,True
o57211,1094,112,True
o91096,1095,115,True
o29023,1096,113,True
o9963,1097,117,True
o39767,1097,124,True
o75559,1098,114,True
o65453,1098,119,True
o67609,1099,115,True
o10093,1099,114,True
o67654,1100,114,True
o12611,1101,114,True
o57229,1102,116,True
o44458,1104,116,True
o36788,1104,113,True
o79600,1105,132,True
o67058,1105,116,True
o57452,1105,117,True
o36598,1105,125,True
o90275,1107,114,True
o83757,1107,112,True
o78482,1107,116,True
o62761,1107,115,True
o12254,1107,114,True
o90809,1108,121,True
o76467,1108,115,True
o14461,1108,116,True
o13111,1109,117,True
o79500,1110,116,True
o7386,1110,116,True
o32512,1110,124,True
o43293,1111,117,True
o13989,1111,122,True
o85973,1112,113,True
o25974,1112,120,True
o78060,1113,121,True
o44186,1113,116,True
o83711,1114,128,True
o79650,1115,121,True
o47061,1115,114,True
o45140,1115,115,True
o74365,1116,124,True
o17600,1116,122,True
o65443,1117,113,True
o43008,1117,117,True
o17543,1117,117,True
o66048,1118,123,True
o55159,1118,113,True
o36272,1118,125,True
o73998,1120,112,True
o66113,1120,113,True
o45160,1120,123,True
o11798,1121,116,True
o90253,1122,123,True
o21097,1122,124,True
o89108,1123,112,True
o9869,1124,116,True
o65512,1124,122,True
o10876,1124,122,True
o48543,1126,122,True
o4262,1126,122,True
o5151,1127,115,True
o58621,1128,118,True
o66327,1129,121,True
o70000,1130,114,True
o27355,1130,113,True
o25975,1130,113,True
o60116,1132,117,True
o48548,1132,121,True
o42169,1132,115,True
o66311,1134,114,True
o64717,1134,122,True
o39445,1134,114,True
o74555,1135,125,True
o46895,1135,113,True
o68355,1137,120,True
o91581,1138,112,True
o43971,1138,122,True
o74410,1139,126,True
o41803,1140,125,True
o67600,1141,118,True
o20486,1141,113,True
o73983,1142,115,True
o67648,1142,116,True
o81595,1143,115,True
o69914,1143,115,True
o68280,1144,126,True
o6379,1144,114,True
o9208,1145,114,True
o46250,1145,114,True
o44126,1145,111,True
o27826,1145,113,True
o91584,1147,118,True
o32504,1147,116,True
o26593,1148,122,True
o42298,1149,116,True
o35924,1149,121,True
o69221,1150,114,True
o32227,1150,125,True
o42525,1152,116,True
o66162,1153,115,True
o45404,1153,114,False
o28614,1154,113,True
o46363,1155,121,True
o39434,1155,116,True
o70193,1156,116,True
o36571,1156,120,True
o32668,1157,116,False
o91148,1159,116,False
o8492,1159,116,True
o60757,1159,112,True
o44284,1159,116,True
o89604,1160,115,False
o33940,1160,116,True
o73999,1161,114,True
o56006,1161,113,True
o37722,1161,116,True
o5118,1162,118,True
o90404,1163,115,True
o88587,1163,114,True
o65515,1163,113,True
o21481,1164,116,True
o53703,1165,113,True
o1334,1165,117,True
o57653,1166,114,True
o71308,1167,116,True
o69394,1170,115,True
o1741,1170,116,True
o90279,1171,115,True
o76476,1172,115,True
o40180,1172,112,True
o43193,1173,126,True
o30671,1173,117,True
o20480,1173,111,True
o7438,1174,113,True
o38438,1176,117,True
o51223,1178,113,True
o47920,1178,117,True
o35936,1178,116,True
o12641,1178,116,False
o86603,1180,113,True
o70367,1180,112,True
o15105,1182,116,True
o43249,1183,114,True
o6266,1185,114,True
o85198,1186,112,True
o42028,1186,117,True
o81576,1189,114,True
o58600,1189,114,True
o45223,1189,116,True
o90203,1192,115,True
o70017,1192,116,True
o90240,1195,115,True
o88583,1195,113,True
o69908,1195,129,True
o14530,1195,128,True
o31612,1196,116,True
o12621,1196,117,True
o9826,1198,113,True
o73038,1198,115,True
o63674,1198,115,True
o5463,1198,115,True
o33733,1198,121,True
o6225,1199,127,True
o70375,1200,116,True
o63534,1200,116,True
o6022,1200,117,True
o50666,1200,127,True
o21858,1200,119,True
o90362,1204,117,True
o78734,1205,123,True
o53070,1206,115,True
o46904,1206,117,True
o84101,1207,114,True
o64855,1208,128,True
o11787,1209,126,True
o35773,1210,114,True
o27028,1210,114,True
o68471,1211,120,True
o64816,1211,114,True
o27018,1211,126,True
o90249,1213,116,True
o25979,1213,122,True
o39147,1215,121,True
o65965,1217,120,True
o59671,1217,114,True
o9897,1218,116,True
o39166,1219,120,True
o9888,1220,118,True
o80280,1220,118,True
o68333,1220,120,True
o32497,1220,116,True
o30758,1222,118,True
o65973,1224,114,True
o44234,1224,116,True
o39536,1224,136,True
o28533,1224,117,True
o24172,1224,117,True
o63998,1225,113,True
o83859,1226,115,True
o54542,1227,114,True
o24957,1228,119,True
o60124,1229,113,True
o74185,1231,114,True
o9971,1232,119,True
o9366,1232,114,False
o74190,1232,111,True
o63321,1232,114,True
o57936,1232,113,True
o47921,1232,113,True
o66186,1233,120,True
o5187,1233,117,True
o39500,1233,116,True
o28609,1233,115,True
o4260,1235,112,True
o9801,1236,115,True
o80279,1237,125,True
o28206,1239,112,True
o27360,1239,116,True
o65935,1240,116,True
o60884,1240,120,True
o54986,1240,114,True
o47654,1240,113,True
o17611,1240,122,True
o72221,1241,115,True
o71309,1241,114,True
o60885,1241,122,True
o17635,1241,114,True
o12970,1241,123,True
o51170,1242,120,True
o44258,1242,114,True
o36596,1245,115,True
o73030,1246,119,True
o9862,1247,121,True
o58905,1247,115,True
o7291,1248,115,True
o10514,1248,117,True
o76760,1249,122,True
o4268,1249,115,True
o9783,1250,114,True
o58320,1250,116,True
o39436,1250,115,True
o26118,1250,116,True
o64880,1251,118,False
o63190,1251,117,True
o42527,1251,118,True
o37095,1252,114,True
o12619,1254,116,True
o39086,1255,112,True
o6312,1256,115,True
o9406,1257,124,False
o73015,1257,116,True
o45261,1257,123,True
o21205,1257,124,True
o60117,1258,120,True
o42534,1258,115,True
o41802,1258,113,True
o37085,1258,113,True
o21464,1258,113,True
o89147,1259,116,True
o82640,1259,117,True
o12624,1260,115,True
o70374,1261,128,True
o12620,1261,116,True
o3518,1262,119,True
o19003,1262,113,True
o7499,1264,115,True
o43198,1264,117,True
o52964,1265,115,False
o35167,1265,113,True
o25711,1266,115,True
o85985,1267,117,True
o75128,1269,116,True
o58632,1269,115,True
o66299,1270,113,True
o32289,1270,119,True
o27006,1270,126,True
o85967,1271,115,True
o60108,1271,114,True
o44463,1271,115,True
o2068,1271,115,True
o4257,1272,116,True
o16736,1272,115,True
o30582,1273,117,True
o9369,1274,116,False
o5248,1274,115,True
o12496,1274,118,True
o53116,1275,115,True
o43296,1276,119,True
o26595,1276,116,True
o91081,1277,114,True
o44349,1277,115,True
o75860,1278,114,True
o69762,1279,122,True
o62920,1279,113,True
o9187,1280,117,True
o7308,1280,125,True
o83161,1281,117,True
o9889,1283,114,True
o82292,1283,117,True
o72111,1284,115,True
o9853,1285,172,True
o9839,1285,121,True
o63554,1285,114,True
o44051,1285,114,True
o9305,1286,117,False
o68413,1286,113,True
o89985,1287,122,True
o80298,1287,115,True
o71305,1288,124,True
o82311,1289,117,True
o71342,1289,118,True
o66154,1290,115,True
o53025,1290,116,True
o15102,1290,114,True
o60268,1291,114,True
o21100,1291,117,True
o83109,1292,112,True
o43277,1292,114,True
o12241,1293,113,True
o70366,1294,112,True
o19980,1294,125,True
o69912,1296,113,True
o32485,1296,111,True
o30125,1296,114,True
o21869,1296,118,True
o63151,1297,112,True
o84097,1299,124,True
o36270,1299,112,True
o55680,1300,114,True
o22449,1300,117,True
o12299,1300,113,True
o44264,1301,115,True
o35937,1301,111,True
o60122,1303,122,True
o32736,1303,115,True
o82616,1304,119,True
o69887,1304,120,True
o53004,1304,124,True
o44228,1304,114,True
o23494,1304,121,True
o90335,1305,119,True
o21149,1305,130,True
o12235,1306,116,True
o12229,1306,114,True
o12092,1306,115,True
o90811,1309,114,True
o84137,1309,114,True
o42302,1311,122,True
o37731,1311,123,False
o60879,1312,123,True
o47120,1312,113,True
o374,1312,121,True
o42295,1313,114,True
o90193,1314,113,True
o54558,1314,117,True
o53069,1314,114,True
o45203,1314,114,True
o82234,1315,115,True
o75563,1316,112,True
o65440,1317,113,True
o31242,1317,118,True
o64890,1318,119,False
o82257,1319,112,True
o76439,1319,114,True
o7462,1319,122,True
o43224,1321,116,True
o33825,1321,113,True
o21848,1321,115,True
o16429,1322,117,False
o90327,1323,115,True
o89487,1323,113,True
o45260,1323,127,True
o44206,1326,115,True
o9351,1327,114,False
o14478,1327,116,True
o39520,1328,113,True
o89201,1332,120,True
o83939,1333,112,True
o65937,1333,117,True
o30625,1333,112,True
o28612,1333,127,True
o90230,1334,112,True
o83277,1334,113,True
o10526,1334,115,True
o90233,1335,115,True
o21864,1335,113,True
o42980,1336,114,True
o89622,1337,116,False
o60856,1340,126,True
o58271,1340,119,True
o5474,1340,115,True
o47037,1340,114,True
o45198,1340,116,True
o89656,1341,114,True
o43219,1342,115,True
o60874,1343,115,True
o30485,1344,120,True
o71312,1345,125,True
o20488,1345,113,True
o21486,1347,114,True
o1809,1347,111,True
o42297,1348,123,True
o26627,1349,125,True
o76764,1350,117,True
o5167,1350,126,True
o30521,1350,124,True
o24202,1350,119,True
o56021,1351,113,True
o31097,1351,116,True
o12618,1351,118,True
o51159,1353,115,True
o35904,1353,118,True
o6166,1354,117,True
o61605,1354,119,True
o74554,1355,123,True
o60845,1355,115,True
o90328,1356,116,True
o48549,1356,116,True
o28196,1356,114,True
o47139,1357,124,True
o86643,1358,124,True
o72586,1358,118,True
o58614,1358,120,True
o90201,1359,115,True
o23174,1359,117,True
o61776,1360,122,True
o90364,1362,118,False
o76464,1362,113,True
o47836,1362,115,True
o42021,1363,117,True
o30262,1363,115,True
o90287,1364,121,True
o5468,1364,115,True
o69219,1365,114,True
o30517,1365,113,True
o19031,1365,113,True
o14479,1365,116,True
o69393,1366,114,True
o28203,1366,112,True
o5025,1368,118,True
o7292,1369,112,True
o72182,1369,117,False
o82481,1370,115,True
o89988,1371,113,True
o5142,1371,114,True
o87935,1372,125,True
o9816,1373,118,True
o9399,1374,115,False
o74556,1374,116,True
o9774,1376,112,True
o62756,1376,118,True
o25945,1376,115,True
o9791,1377,128,True
o90286,1377,115,True
o8450,1377,125,True
o44286,1377,117,True
o43342,1377,116,True
o72186,1378,122,True
o58629,1382,115,True
o30747,1384,115,True
o13945,1384,115,True
o78155,1386,115,True
o78128,1386,117,True
o46142,1386,114,True
o81596,1389,115,True
o85947,1394,116,True
o48873,1394,115,True
o17688,1394,117,True
o63331,1395,117,False
o65381,1396,112,True
o20462,1396,114,True
o80824,1397,115,True
o56866,1397,116,True
o4263,1397,114,True
o40181,1398,114,True
o83771,1399,116,False
o9807,1400,120,True
o44267,1400,113,True
o37715,1400,113,True
o18021,1400,116,False
o69161,1401,113,True
o53086,1402,128,True
o32474,1403,115,True
o82154,1404,115,True
o43209,1406,125,True
o75285,1410,127,True
o50680,1411,126,True
o43029,1411,116,True
o27771,1411,117,True
o69487,1412,113,True
o13672,1412,117,True
o43250,1413,121,True
o28145,1413,112,True
o21093,1413,123,True
o63937,1415,115,True
o31293,1416,115,True
o65953,1417,112,True
o85984,1419,115,True
o8278,1419,113,True
o23087,1419,112,True
o13952,1419,116,True
o26950,1420,110,True
o21735,1420,120,True
o72529,1421,115,True
o42976,1421,113,True
o84879,1422,115,True
o20473,1422,116,True
o56232,1423,113,True
o5224,1423,115,True
o42296,1423,114,True
o20375,1423,118,True
o35907,1425,114,True
o55102,1426,116,True
o17616,1427,110,True
o9870,1428,112,True
o73039,1428,114,True
o33942,1429,113,True
o17563,1429,116,True
o83168,1431,115,True
o48420,1431,116,True
o24951,1431,114,True
o45216,1434,116,True
o35771,1434,113,True
o85253,1435,116,True
o47248,1435,115,True
o20474,1435,112,True
o63328,1436,115,True
o89688,1437,115,True
o78481,1438,114,True
o77739,1438,113,True
o60850,1439,114,True
o79782,1440,118,True
o43207,1440,112,True
o42308,1440,115,True
o63264,1441,115,True
o56531,1441,112,True
o12418,1441,117,True
o63934,1442,114,True
o6187,1442,116,True
o90354,1443,112,True
o65442,1443,110,True
o26972,1443,126,True
o60863,1444,125,True
o17404,1444,115,True
o69958,1446,115,True
o55788,1446,112,True
o26111,1448,116,True
o9828,1449,115,True
o27363,1449,116,True
o87942,1451,116,True
o86241,1453,122,True
o9364,1455,114,False
o71157,1456,122,True
o63314,1456,126,True
o12244,1456,125,True
o83698,1458,126,True
o66149,1458,114,True
o14473,1458,117,True
o74597,1459,118,True
o67463,1459,116,True
o85175,1460,112,True
o65654,1461,113,True
o58607,1461,113,True
o56043,1461,114,True
o7498,1462,114,True
o64823,1462,112,True
o66302,1464,112,True
o28606,1468,114,True
o17408,1471,113,True
o90383,1472,114,True
o83812,1472,112,True
o75093,1472,114,True
o11801,1472,113,True
o30846,1473,115,True
o21846,1473,130,True
o58616,1476,116,True
o69319,1477,119,True
o66308,1479,112,True
o74175,1480,112,True
o89984,1482,117,True
o54555,1482,117,True
o30756,1482,116,True
o27827,1482,113,True
o13,1482,117,True
o12077,1482,119,False
o90338,1483,112,True
o66309,1484,114,True
o62779,1484,116,True
o84139,1487,112,True
o46365,1487,117,True
o78132,1489,117,True
o58917,1489,115,True
o10011,1490,114,True
o37096,1491,111,True
o42606,1493,113,True
o76765,1494,113,True
o67288,1494,115,True
o21099,1494,121,True
o44261,1495,114,True
o7390,1496,113,True
o57650,1496,113,True
o89608,1498,116,False
o75573,1498,113,True
o71298,1498,117,True
o27362,1499,118,True
o66278,1500,114,True
o39367,1501,126,True
o15201,1501,114,True
o54551,1504,116,True
o77727,1505,115,True
o74443,1505,115,True
o51221,1505,114,True
o10310,1505,109,True
o42988,1507,116,True
o67597,1509,114,True
o43203,1510,113,True
o81499,1511,120,True
o5159,1512,113,True
o26594,1513,116,True
o90235,1514,115,True
o51165,1514,127,True
o16498,1514,117,False
o63476,1515,129,True
o70011,1517,114,True
o11173,1517,114,True
o61533,1518,114,True
o90314,1519,112,True
o53616,1521,114,True
o83815,1522,117,False
o63299,1522,116,True
o29942,1522,119,True
o89987,1523,116,True
o69522,1523,114,True
o21852,1523,132,True
o57536,1525,115,True
o45179,1525,129,True
o31279,1528,115,True
o37070,1529,60006,False
o40179,1530,122,True
o3472,1530,121,True
o21726,1531,118,True
o17393,1532,124,True
o90810,1533,121,True
o65361,1533,128,True
o89613,1535,119,False
o65510,1535,120,True
o48008,1535,115,True
o6170,1536,131,True
o44241,1536,126,True
o32847,1536,113,True
o78460,1537,118,True
o32478,1538,115,True
o7378,1540,122,True
o7387,1541,124,True
o45200,1541,115,True
o17482,1541,114,True
o65960,1542,115,True
o65541,1542,115,True
o39088,1542,117,True
o64610,1543,117,True
o5026,1543,115,True
o30422,1543,114,True
o9817,1544,131,True
o69599,1545,118,True
o9400,1546,114,False
o83835,1546,116,False
o48116,1547,118,True
o42282,1547,118,True
o60886,1549,117,True
o45210,1549,119,True
o39426,1550,114,True
o33708,1550,129,True
o76552,1552,116,True
o10527,1552,115,True
o66049,1554,123,True
o6171,1555,122,True
o9965,1559,128,True
o58442,1559,124,True
o42186,1560,115,True
o63382,1562,118,False
o6257,1562,136,True
o393,1564,115,True
o84138,1565,128,True
o59284,1566,114,True
o1191,1566,126,True
o90216,1568,115,True
o83130,1571,116,True
o69158,1571,115,True
o45407,1572,115,False
o70014,1574,115,True
o64726,1575,113,True
o83394,1580,117,True
o73032,1580,119,True
o58620,1581,118,False
o44298,1581,113,True
o68414,1582,115,True
o68312,1583,118,True
o5220,1584,121,True
o54541,1586,117,True
o53700,1586,114,True
o31059,1586,112,True
o17648,1586,116,True
o25419,1588,113,True
o27074,1589,115,True
o82853,1591,115,True
o7380,1591,118,True
o90718,1593,113,True
o89687,1594,116,True
o30006,1594,116,True
o7540,1596,115,True
o21850,1597,116,True
o21470,1600,113,True
o88160,1601,115,True
o64882,1603,114,True
o47922,1603,114,False
o27351,1604,118,True
o12487,1604,113,True
o57649,1605,116,True
o53085,1605,115,True
o90353,1606,113,True
o69469,1606,123,True
o56024,1607,115,True
o28201,1607,115,True
o79005,1609,113,True
o24987,1609,118,False
o19069,1610,116,True
o9841,1611,147,True
o72184,1612,116,True
o58463,1612,117,False
o14466,1612,117,True
o26966,1614,127,True
o64020,1616,115,True
o90831,1617,125,True
o5845,1619,113,True
o32493,1622,115,True
o45769,1623,127,True
o44052,1623,116,True
o9371,1624,115,False
o91129,1624,116,True
o69729,1624,115,True
o60835,1624,114,True
o13666,1624,115,True
o30029,1625,113,True
o9509,1627,114,True
o45264,1627,119,True
o43085,1628,115,True
o22092,1629,115,True
o54547,1630,117,True
o30466,1631,124,True
o13150,1634,112,True
o12971,1634,119,True
o6181,1635,117,True
o44949,1636,115,True
o85667,1640,119,True
o83272,1643,121,True
o65459,1645,112,True
o6243,1646,115,True
o53607,1646,116,True
o67675,1647,115,True
o64781,1647,118,True
o79429,1648,115,True
o65382,1648,120,True
o7276,1649,115,True
o83705,1651,118,True
o90301,1653,125,True
o42515,1653,116,True
o9408,1654,118,False
o90828,1654,115,True
o82642,1654,116,True
o69910,1656,118,True
o48419,1656,111,True
o83722,1658,114,True
o42223,1661,127,True
o39256,1661,119,True
o51222,1662,114,True
o82281,1663,132,True
o4254,1663,123,True
o83078,1665,123,True
o76463,1665,127,True
o30180,1665,116,True
o85252,1668,128,True
o73937,1669,115,True
o18353,1672,115,True
o5245,1674,116,True
o5195,1675,112,True
o68415,1676,116,True
o9357,1680,114,False
o1,1680,136,True
o44275,1682,124,True
o66280,1683,113,True
o27017,1683,114,True
o65751,1684,115,True
o26969,1684,125,True
o21466,1684,122,True
o90352,1687,115,False
o5255,1688,113,True
o83092,1691,116,True
o66297,1691,121,True
o54618,1691,114,True
o375,1691,116,True
o21471,1691,113,True
o65706,1694,112,True
o1529,1698,117,True
o66587,1700,115,True
o74549,1702,118,True
o42283,1703,116,True
o33783,1704,118,True
o25741,1704,118,True
o89230,1706,116,True
o17131,1708,111,True
o60118,1709,120,True
o46220,1709,116,True
o90316,1710,113,True
o90264,1710,116,True
o39435,1711,115,True
o90209,1712,114,True
o74593,1712,122,True
o63945,1712,123,True
o36798,1712,115,True
